cidade_id,cidade,bairro,tipo,modo,mediana_rs_m2,p25,p75,n_anuncios,yield_anual_pct,coleta
cachoeirinha,Cachoeirinha,Distrito Industrial,casa,aluguel,59.8,35.2,75.8,7,9.54,setembro/2026
cachoeirinha,Cachoeirinha,Fazenda Esperança,casa,venda,5471.2,4750.0,5858.0,8,,setembro/2026
cachoeirinha,Cachoeirinha,Jardim Betânia,casa,venda,4097.2,3564.0,4933.7,19,,setembro/2026
cachoeirinha,Cachoeirinha,Jardim do Bosque,casa,venda,4652.2,2574.5,5583.3,20,,setembro/2026
cachoeirinha,Cachoeirinha,Meu Rincão,casa,venda,5120.0,4240.7,5795.5,9,,setembro/2026
cachoeirinha,Cachoeirinha,Morada do Bosque,casa,venda,3750.0,3051.0,4520.2,11,,setembro/2026
cachoeirinha,Cachoeirinha,Nova Cachoeirinha,casa,venda,2415.7,1763.6,3816.7,6,,setembro/2026
cachoeirinha,Cachoeirinha,Parque da Matriz,casa,venda,4595.4,3323.6,5737.1,106,6.92,setembro/2026
cachoeirinha,Cachoeirinha,Parque da Matriz,casa,aluguel,26.5,19.6,31.2,12,6.92,setembro/2026
cachoeirinha,Cachoeirinha,Parque Espírito Santo,casa,venda,4998.3,3815.7,5314.5,8,,setembro/2026
cachoeirinha,Cachoeirinha,Parque Granja Esperança,casa,venda,3765.1,3119.3,4371.9,24,,setembro/2026
cachoeirinha,Cachoeirinha,Parque Marechal Rondon,casa,venda,4227.7,3656.7,5057.1,14,,setembro/2026
cachoeirinha,Cachoeirinha,Residencial Meu Rincão,casa,venda,5341.2,4931.0,5626.5,6,,setembro/2026
cachoeirinha,Cachoeirinha,Sítio Ipiranga,casa,venda,5326.9,4910.5,5988.0,8,,setembro/2026
cachoeirinha,Cachoeirinha,Sítio Túnel Verde,casa,venda,6753.7,6099.9,7862.5,16,,setembro/2026
cachoeirinha,Cachoeirinha,Vale do Sol,casa,venda,5500.0,4942.8,5992.9,29,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Bom Princípio,casa,venda,2974.3,2506.8,4488.0,8,8.51,setembro/2026
cachoeirinha,Cachoeirinha,Vila Bom Princípio,casa,aluguel,21.1,19.6,22.9,5,8.51,setembro/2026
cachoeirinha,Cachoeirinha,Vila Cachoeirinha,casa,venda,3470.7,2797.0,4039.1,8,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Carlos Antônio Wilkens,casa,venda,4271.7,2874.9,5009.9,6,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Eunice Velha,casa,venda,3350.4,2409.4,4515.1,10,10.14,setembro/2026
cachoeirinha,Cachoeirinha,Vila Eunice Velha,casa,aluguel,28.3,25.5,28.4,5,10.14,setembro/2026
cachoeirinha,Cachoeirinha,Vila Fátima,casa,venda,4315.1,3290.5,5806.8,15,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Monte Carlo,casa,venda,3541.7,2572.8,4315.9,15,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Parque Brasília,casa,venda,2921.4,2500.0,5000.0,5,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Princesa Izabel,casa,venda,3084.9,2795.6,4001.9,8,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Regina,casa,venda,5945.7,4998.6,6308.5,5,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Silveira Martins,casa,venda,4239.0,3691.2,4749.6,8,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Vista Alegre,casa,venda,3752.9,3000.0,5000.0,37,7.8,setembro/2026
cachoeirinha,Cachoeirinha,Vila Vista Alegre,casa,aluguel,24.4,20.9,28.5,5,7.8,setembro/2026
cachoeirinha,Cachoeirinha,Central Park,apartamento,venda,5958.1,5585.9,6284.7,8,,setembro/2026
cachoeirinha,Cachoeirinha,Cohab,apartamento,venda,4631.4,3868.6,5881.7,6,,setembro/2026
cachoeirinha,Cachoeirinha,Jardim Betânia,apartamento,venda,3773.1,3125.0,4416.7,17,,setembro/2026
cachoeirinha,Cachoeirinha,Jardim do Bosque,apartamento,venda,3342.9,3095.2,3754.7,9,,setembro/2026
cachoeirinha,Cachoeirinha,Nova Cachoeirinha,apartamento,venda,4162.5,4012.3,4634.1,8,,setembro/2026
cachoeirinha,Cachoeirinha,Parque da Matriz,apartamento,venda,4473.2,4073.1,5308.8,8,,setembro/2026
cachoeirinha,Cachoeirinha,Parque Marechal Rondon,apartamento,venda,3502.8,2493.7,3820.0,14,,setembro/2026
cachoeirinha,Cachoeirinha,Vila,apartamento,venda,4067.0,3473.6,4327.0,6,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Bom Princípio,apartamento,venda,4604.7,4335.9,5128.5,8,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Cachoeirinha,apartamento,venda,3947.4,3191.7,4789.6,65,6.44,setembro/2026
cachoeirinha,Cachoeirinha,Vila Cachoeirinha,apartamento,aluguel,21.2,21.1,22.2,5,6.44,setembro/2026
cachoeirinha,Cachoeirinha,Vila City,apartamento,venda,4363.6,4058.9,4790.9,7,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Eunice Nova,apartamento,venda,4566.7,3738.1,6909.6,23,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Eunice Velha,apartamento,venda,4166.7,2901.0,7000.6,19,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Fátima,apartamento,venda,4159.7,4011.5,4675.1,6,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Imbuhy,apartamento,venda,3466.7,2549.0,3968.3,13,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Imbui,apartamento,venda,3450.5,3000.0,4988.9,13,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Jardim América,apartamento,venda,5454.5,4446.3,6136.4,9,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Monte Carlo,apartamento,venda,4639.2,4102.6,5612.9,19,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Ponta Porã,apartamento,venda,3414.6,1927.3,3947.4,5,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Princesa Izabel,apartamento,venda,3855.0,3437.6,4465.3,10,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Santo Ângelo,apartamento,venda,3125.0,2672.4,4171.7,7,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Silveira Martins,apartamento,venda,4584.6,4329.3,5153.8,7,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Veranópolis,apartamento,venda,4482.8,3940.6,5131.7,7,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Vista Alegre,apartamento,venda,4416.7,3635.3,5087.2,25,6.98,setembro/2026
cachoeirinha,Cachoeirinha,Vila Vista Alegre,apartamento,aluguel,25.7,23.3,29.0,9,6.98,setembro/2026
cachoeirinha,Cachoeirinha,Central Park,terreno,venda,1693.7,1147.9,1772.7,13,,setembro/2026
cachoeirinha,Cachoeirinha,Distrito Industrial,terreno,venda,1204.5,874.1,1450.0,11,,setembro/2026
cachoeirinha,Cachoeirinha,Parque da Matriz,terreno,venda,1318.6,1214.3,1409.1,8,,setembro/2026
cachoeirinha,Cachoeirinha,Parque Espírito Santo,terreno,venda,715.8,653.4,811.2,8,,setembro/2026
cachoeirinha,Cachoeirinha,Residencial Meu Rincão,terreno,venda,988.5,926.7,1173.4,5,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Monte Carlo,terreno,venda,888.9,810.0,1430.0,7,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Princesa Izabel,terreno,venda,800.0,700.0,848.5,5,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Vista Alegre,terreno,venda,949.9,893.3,1136.2,10,,setembro/2026
cachoeirinha,Cachoeirinha,Vila Santo Ângelo,sala,aluguel,36.9,28.0,37.5,5,,setembro/2026
camacari,Camaçari,Abrantes,casa,venda,5677.4,2300.0,6295.0,23,,setembro/2026
camacari,Camaçari,Alphaville,casa,venda,6348.4,6087.8,7144.2,6,,setembro/2026
camacari,Camaçari,Alphaville (Abrantes),casa,venda,5980.0,4685.7,7241.4,37,9.21,setembro/2026
camacari,Camaçari,Alphaville (Abrantes),casa,aluguel,45.9,35.2,52.3,28,9.21,setembro/2026
camacari,Camaçari,Arembepe (Abrantes),casa,venda,5250.0,4108.3,5694.1,7,,setembro/2026
camacari,Camaçari,Barra do Jacuípe,casa,venda,3444.9,2339.7,4389.6,28,,setembro/2026
camacari,Camaçari,Barra do Jacuípe (Monte Gordo),casa,venda,2975.0,2044.9,5200.5,15,,setembro/2026
camacari,Camaçari,Boa União (Abrantes),casa,venda,3875.0,3489.6,5281.8,11,,setembro/2026
camacari,Camaçari,Busca Vida,casa,venda,8354.7,4603.4,11992.3,12,,setembro/2026
camacari,Camaçari,Busca Vida (Abrantes),casa,venda,4866.3,2909.1,9230.8,13,,setembro/2026
camacari,Camaçari,Catu de Abrantes,casa,venda,5161.5,4549.3,5811.4,12,,setembro/2026
camacari,Camaçari,Catu de Abrantes (Abrantes),casa,venda,5897.4,4557.7,8207.9,27,,setembro/2026
camacari,Camaçari,Guarajuba,casa,venda,9950.0,7063.9,11039.6,19,,setembro/2026
camacari,Camaçari,Guarajuba (Monte Gordo),casa,venda,8172.0,5495.9,10806.5,33,,setembro/2026
camacari,Camaçari,Interlagos (Abrantes),casa,venda,8333.3,4816.7,9871.8,7,,setembro/2026
camacari,Camaçari,Itacimirim,casa,venda,7657.9,3950.0,11816.7,18,,setembro/2026
camacari,Camaçari,Itacimirim (Monte Gordo),casa,venda,8673.5,6310.6,11071.4,45,,setembro/2026
camacari,Camaçari,Jardim Limoeiro,casa,venda,4266.4,3698.0,4676.3,10,,setembro/2026
camacari,Camaçari,Jauá,casa,venda,1807.2,1608.0,2140.5,10,,setembro/2026
camacari,Camaçari,Jauá (Abrantes),casa,venda,2975.3,2210.4,3890.3,8,,setembro/2026
camacari,Camaçari,Malícia (Abrantes),casa,venda,3125.0,2849.2,3576.9,5,,setembro/2026
camacari,Camaçari,Monte Gordo,casa,venda,3768.8,2500.0,9827.6,5,,setembro/2026
camacari,Camaçari,Nova Abrantes (Abrantes),casa,venda,3865.4,3266.0,4717.4,6,,setembro/2026
camacari,Camaçari,Vila de Abrantes (Abrantes),casa,venda,5131.0,4571.4,6184.0,25,,setembro/2026
camacari,Camaçari,Abrantes,apartamento,venda,4283.5,4071.4,5377.2,16,,setembro/2026
camacari,Camaçari,Alphaville (Abrantes),apartamento,venda,5000.0,4206.3,5340.9,9,,setembro/2026
camacari,Camaçari,Boa União (Abrantes),apartamento,venda,3888.9,3466.7,4500.0,9,,setembro/2026
camacari,Camaçari,Cajazeiras de Abrantes (Abrantes),apartamento,venda,3575.0,3547.6,4000.0,5,,setembro/2026
camacari,Camaçari,Catu de Abrantes (Abrantes),apartamento,venda,7853.9,3928.6,8475.6,13,,setembro/2026
camacari,Camaçari,Guarajuba,apartamento,venda,9846.2,9226.2,11412.7,11,,setembro/2026
camacari,Camaçari,Guarajuba (Monte Gordo),apartamento,venda,10744.0,8750.0,11888.5,16,,setembro/2026
camacari,Camaçari,Itacimirim,apartamento,venda,10833.3,8919.0,14512.2,33,,setembro/2026
camacari,Camaçari,Itacimirim (Monte Gordo),apartamento,venda,11072.3,8386.5,13737.7,60,,setembro/2026
camacari,Camaçari,Vila de Abrantes (Abrantes),apartamento,venda,7722.2,5379.0,9658.3,11,,setembro/2026
camacari,Camaçari,Abrantes,terreno,venda,584.6,335.2,964.3,8,,setembro/2026
camacari,Camaçari,Alphaville (Abrantes),terreno,venda,1082.5,989.9,1217.7,6,,setembro/2026
camacari,Camaçari,Alphaville Litoral Norte I,terreno,venda,1478.7,1349.2,1540.4,28,,setembro/2026
camacari,Camaçari,Arembepe (Abrantes),terreno,venda,220.0,220.0,250.0,5,,setembro/2026
camacari,Camaçari,Busca Vida,terreno,venda,790.0,643.8,850.0,5,,setembro/2026
camacari,Camaçari,Guarajuba (Monte Gordo),terreno,venda,1210.4,534.7,1604.2,8,,setembro/2026
camacari,Camaçari,Itacimirim (Monte Gordo),terreno,venda,810.0,603.6,1235.6,8,,setembro/2026
camacari,Camaçari,Vila de Abrantes (Abrantes),terreno,venda,1100.0,653.6,1274.5,5,,setembro/2026
campinas,Campinas,31 de Março,apartamento,venda,7946.1,6197.7,10253.8,16,,setembro/2026
campinas,Campinas,Alphaville,apartamento,venda,10219.0,8960.7,13048.3,15,5.06,setembro/2026
campinas,Campinas,Alphaville,apartamento,aluguel,43.1,34.7,47.2,7,5.06,setembro/2026
campinas,Campinas,Bairro das Palmeiras,apartamento,venda,11501.8,10288.0,14116.8,15,,setembro/2026
campinas,Campinas,Barão Geraldo,apartamento,venda,11011.2,6952.1,12440.7,7,5.02,setembro/2026
campinas,Campinas,Barão Geraldo,apartamento,aluguel,46.1,34.6,50.0,9,5.02,setembro/2026
campinas,Campinas,Bonfim,apartamento,venda,7470.1,5909.1,9196.4,65,8.59,setembro/2026
campinas,Campinas,Bonfim,apartamento,aluguel,53.5,42.6,60.4,24,8.59,setembro/2026
campinas,Campinas,Bosque,apartamento,venda,5816.3,4792.5,6948.3,87,12.44,setembro/2026
campinas,Campinas,Bosque,apartamento,aluguel,60.3,25.9,73.1,31,12.44,setembro/2026
campinas,Campinas,Botafogo,apartamento,venda,5252.3,4333.3,8099.7,92,9.73,setembro/2026
campinas,Campinas,Botafogo,apartamento,aluguel,42.6,31.8,71.8,48,9.73,setembro/2026
campinas,Campinas,Cambuí,apartamento,venda,10179.9,7158.0,14408.8,634,7.05,setembro/2026
campinas,Campinas,Cambuí,apartamento,aluguel,59.8,38.9,86.9,355,7.05,setembro/2026
campinas,Campinas,Castelo,apartamento,venda,4072.1,3741.4,6666.4,10,,setembro/2026
campinas,Campinas,Centro,apartamento,venda,4954.9,3802.4,6554.6,302,9.61,setembro/2026
campinas,Campinas,Centro,apartamento,aluguel,39.7,28.0,67.2,140,9.61,setembro/2026
campinas,Campinas,Chácara Bela Vista,apartamento,venda,10583.3,9952.3,11746.3,11,,setembro/2026
campinas,Campinas,Chácara da Barra,apartamento,venda,10000.0,5555.6,12453.2,45,4.72,setembro/2026
campinas,Campinas,Chácara da Barra,apartamento,aluguel,39.3,31.9,45.4,6,4.72,setembro/2026
campinas,Campinas,Chácara Primavera,apartamento,venda,8492.1,7281.6,10569.1,13,5.98,setembro/2026
campinas,Campinas,Chácara Primavera,apartamento,aluguel,42.3,30.8,53.4,6,5.98,setembro/2026
campinas,Campinas,Chácaras Campos Elíseos,apartamento,venda,5528.4,3946.4,6636.4,20,,setembro/2026
campinas,Campinas,Cidade Satélite Íris,apartamento,venda,4630.1,3063.8,6842.0,13,10.89,setembro/2026
campinas,Campinas,Cidade Satélite Íris,apartamento,aluguel,42.0,36.0,45.5,8,10.89,setembro/2026
campinas,Campinas,Conjunto Habitacional Edivaldo Antônio Orsi,apartamento,venda,2900.0,2673.1,3128.7,10,,setembro/2026
campinas,Campinas,Conjunto Habitacional Parque Itajaí,apartamento,venda,2758.6,2715.0,3134.6,7,,setembro/2026
campinas,Campinas,Conjunto Residencial Parque Bandeirantes,apartamento,venda,4000.0,3742.4,4301.0,36,,setembro/2026
campinas,Campinas,Conjunto Residencial Souza Queiroz,apartamento,venda,3381.6,3196.4,3563.7,40,,setembro/2026
campinas,Campinas,Dic III (Conjunto Habitacional Ruy Novaes),apartamento,venda,3265.3,3061.2,3861.4,9,,setembro/2026
campinas,Campinas,Dic VI (Conjunto Habitacional Santo Dias Silva),apartamento,venda,3215.9,3009.4,3352.9,12,,setembro/2026
campinas,Campinas,Fazenda Santa Cândida,apartamento,venda,11626.5,9673.7,13159.2,6,,setembro/2026
campinas,Campinas,Fazenda São Quirino,apartamento,venda,15781.2,12837.9,17426.7,38,6.2,setembro/2026
campinas,Campinas,Fazenda São Quirino,apartamento,aluguel,81.5,62.5,94.0,10,6.2,setembro/2026
campinas,Campinas,Fundação da Casa Popular,apartamento,venda,7500.0,6568.6,8092.6,7,8.21,setembro/2026
campinas,Campinas,Fundação da Casa Popular,apartamento,aluguel,51.3,48.1,57.7,10,8.21,setembro/2026
campinas,Campinas,Galleria,apartamento,venda,12615.7,11095.9,16236.3,6,,setembro/2026
campinas,Campinas,Guanabara,apartamento,venda,11263.2,10928.4,13084.1,8,,setembro/2026
campinas,Campinas,Jardim Amazonas,apartamento,venda,5490.2,4594.9,6833.8,39,,setembro/2026
campinas,Campinas,Jardim Amoreiras,apartamento,venda,4305.6,3509.9,7592.5,7,,setembro/2026
campinas,Campinas,Jardim Antonio Von Zuben,apartamento,venda,5563.6,5268.7,6052.5,12,10.37,setembro/2026
campinas,Campinas,Jardim Antonio Von Zuben,apartamento,aluguel,48.1,46.8,51.0,5,10.37,setembro/2026
campinas,Campinas,Jardim Aparecida,apartamento,venda,6524.6,6234.4,6640.6,13,,setembro/2026
campinas,Campinas,Jardim Aurélia,apartamento,venda,8681.2,7028.1,9643.1,48,6.46,setembro/2026
campinas,Campinas,Jardim Aurélia,apartamento,aluguel,46.7,43.9,50.0,13,6.46,setembro/2026
campinas,Campinas,Jardim Bela Vista,apartamento,venda,4166.7,4000.0,4583.3,5,,setembro/2026
campinas,Campinas,Jardim Belo Horizonte,apartamento,venda,15126.1,13071.5,17085.9,27,4.8,setembro/2026
campinas,Campinas,Jardim Belo Horizonte,apartamento,aluguel,60.5,57.8,65.2,9,4.8,setembro/2026
campinas,Campinas,Jardim Bonfim,apartamento,venda,10000.0,5978.3,10597.0,9,,setembro/2026
campinas,Campinas,Jardim Brasil,apartamento,venda,12360.5,10069.4,14528.8,52,5.93,setembro/2026
campinas,Campinas,Jardim Brasil,apartamento,aluguel,61.1,57.8,67.0,7,5.93,setembro/2026
campinas,Campinas,Jardim Campos Elíseos,apartamento,venda,4445.5,3624.6,6288.2,31,7.67,setembro/2026
campinas,Campinas,Jardim Campos Elíseos,apartamento,aluguel,28.4,24.5,42.5,10,7.67,setembro/2026
campinas,Campinas,Jardim Capivari,apartamento,venda,5383.1,3972.7,6077.6,40,,setembro/2026
campinas,Campinas,Jardim Chapadão,apartamento,venda,6000.0,4013.6,9301.6,45,6.58,setembro/2026
campinas,Campinas,Jardim Chapadão,apartamento,aluguel,32.9,24.9,39.9,6,6.58,setembro/2026
campinas,Campinas,Jardim Conceição,apartamento,venda,2179.2,2103.7,6276.4,6,,setembro/2026
campinas,Campinas,Jardim das Bandeiras,apartamento,venda,3888.9,3454.5,4197.0,13,9.16,setembro/2026
campinas,Campinas,Jardim das Bandeiras,apartamento,aluguel,29.7,29.2,31.3,6,9.16,setembro/2026
campinas,Campinas,Jardim das Paineiras,apartamento,venda,9090.9,7235.3,14138.9,33,6.44,setembro/2026
campinas,Campinas,Jardim das Paineiras,apartamento,aluguel,48.8,41.5,63.9,6,6.44,setembro/2026
campinas,Campinas,Jardim das Palmeiras,apartamento,venda,10406.4,10255.8,10989.0,5,,setembro/2026
campinas,Campinas,Jardim do Lago,apartamento,venda,5975.6,5127.7,7134.1,23,,setembro/2026
campinas,Campinas,Jardim do Lago Continuação,apartamento,venda,5313.6,4669.7,5664.5,24,6.62,setembro/2026
campinas,Campinas,Jardim do Lago Continuação,apartamento,aluguel,29.3,29.1,34.0,5,6.62,setembro/2026
campinas,Campinas,Jardim do Lago II,apartamento,venda,5215.8,4694.3,5738.6,6,,setembro/2026
campinas,Campinas,Jardim do Trevo,apartamento,venda,4740.3,4375.0,5473.7,5,,setembro/2026
campinas,Campinas,Jardim do Vovô,apartamento,venda,4076.9,3684.2,4318.2,21,,setembro/2026
campinas,Campinas,Jardim Dom Vieira,apartamento,venda,5548.6,4627.3,6225.9,32,,setembro/2026
campinas,Campinas,Jardim dos Oliveiras,apartamento,venda,4637.4,4122.8,6997.2,6,,setembro/2026
campinas,Campinas,Jardim Flamboyant,apartamento,venda,5882.4,4692.5,8071.7,31,7.38,setembro/2026
campinas,Campinas,Jardim Flamboyant,apartamento,aluguel,36.2,26.4,42.0,9,7.38,setembro/2026
campinas,Campinas,Jardim García,apartamento,venda,5223.9,4580.1,7125.0,15,,setembro/2026
campinas,Campinas,Jardim Guanabara,apartamento,venda,11181.8,7129.6,12831.9,54,7.64,setembro/2026
campinas,Campinas,Jardim Guanabara,apartamento,aluguel,71.2,61.4,82.8,24,7.64,setembro/2026
campinas,Campinas,Jardim Guarani,apartamento,venda,7567.0,6684.2,9031.9,12,,setembro/2026
campinas,Campinas,Jardim Ibirapuera,apartamento,venda,6909.1,6755.3,7784.5,7,10.7,setembro/2026
campinas,Campinas,Jardim Ibirapuera,apartamento,aluguel,61.6,56.5,68.8,18,10.7,setembro/2026
campinas,Campinas,Jardim Ipaussurama,apartamento,venda,6503.0,5503.5,8332.8,42,7.69,setembro/2026
campinas,Campinas,Jardim Ipaussurama,apartamento,aluguel,41.7,37.0,47.7,13,7.69,setembro/2026
campinas,Campinas,Jardim Madalena,apartamento,venda,13378.4,11585.5,16185.2,19,5.58,setembro/2026
campinas,Campinas,Jardim Madalena,apartamento,aluguel,62.2,50.0,88.0,9,5.58,setembro/2026
campinas,Campinas,Jardim Márcia,apartamento,venda,4692.8,4258.9,5178.1,42,,setembro/2026
campinas,Campinas,Jardim Margarida,apartamento,venda,6251.1,5526.0,6561.8,14,,setembro/2026
campinas,Campinas,Jardim Mercedes,apartamento,venda,6170.2,6104.3,6276.6,5,,setembro/2026
campinas,Campinas,Jardim Miranda,apartamento,venda,4738.6,4340.5,5575.0,26,,setembro/2026
campinas,Campinas,Jardim Mirassol,apartamento,venda,4038.5,3703.2,4331.5,12,,setembro/2026
campinas,Campinas,Jardim Myrian Moreira da Costa,apartamento,venda,7367.0,6613.8,7868.4,14,,setembro/2026
campinas,Campinas,Jardim Nossa Senhora Auxiliadora,apartamento,venda,8985.9,5725.9,10996.2,8,,setembro/2026
campinas,Campinas,Jardim Nova Califórnia,apartamento,venda,18500.0,16375.0,21458.7,6,,setembro/2026
campinas,Campinas,Jardim Nova Europa,apartamento,venda,6363.6,5147.1,8153.8,73,8.33,setembro/2026
campinas,Campinas,Jardim Nova Europa,apartamento,aluguel,44.2,38.6,54.1,23,8.33,setembro/2026
campinas,Campinas,Jardim Novo Campos Elíseos,apartamento,venda,4561.4,3395.6,4973.5,7,,setembro/2026
campinas,Campinas,Jardim Novo Maracanã,apartamento,venda,4326.9,3927.9,4902.6,26,,setembro/2026
campinas,Campinas,Jardim Pacaembu,apartamento,venda,3937.0,3753.2,4342.1,5,,setembro/2026
campinas,Campinas,Jardim Paraíso,apartamento,venda,5631.1,4942.5,6410.1,15,6.54,setembro/2026
campinas,Campinas,Jardim Paraíso,apartamento,aluguel,30.7,28.0,39.7,8,6.54,setembro/2026
campinas,Campinas,Jardim Paranapanema,apartamento,venda,6500.0,5628.0,7780.0,27,,setembro/2026
campinas,Campinas,Jardim Paulicéia,apartamento,venda,4066.1,3636.1,5149.5,20,,setembro/2026
campinas,Campinas,Jardim Planalto,apartamento,venda,11645.5,8197.9,13396.8,27,10.92,setembro/2026
campinas,Campinas,Jardim Planalto,apartamento,aluguel,106.0,90.5,108.0,5,10.92,setembro/2026
campinas,Campinas,Jardim Proença,apartamento,venda,5833.3,5200.0,8764.7,45,6.77,setembro/2026
campinas,Campinas,Jardim Proença,apartamento,aluguel,32.9,20.4,34.5,9,6.77,setembro/2026
campinas,Campinas,Jardim Rossin,apartamento,venda,5025.6,4888.9,5291.4,5,,setembro/2026
campinas,Campinas,Jardim Samambaia,apartamento,venda,5804.9,5653.8,5976.2,7,,setembro/2026
campinas,Campinas,Jardim San Diego,apartamento,venda,4356.1,3874.1,4819.3,12,,setembro/2026
campinas,Campinas,Jardim Santa Genebra,apartamento,venda,8316.7,6506.7,8885.9,7,,setembro/2026
campinas,Campinas,Jardim Santa Marcelina,apartamento,venda,6333.3,6205.8,6505.7,6,,setembro/2026
campinas,Campinas,Jardim São João,apartamento,venda,3560.0,2973.1,4099.6,7,,setembro/2026
campinas,Campinas,Jardim São José,apartamento,venda,4763.9,4244.9,5312.7,26,,setembro/2026
campinas,Campinas,Jardim São Rafael,apartamento,venda,6992.6,6707.5,7362.1,8,,setembro/2026
campinas,Campinas,Jardim São Vicente,apartamento,venda,8077.4,5732.9,8989.3,44,7.04,setembro/2026
campinas,Campinas,Jardim São Vicente,apartamento,aluguel,47.4,41.5,49.7,11,7.04,setembro/2026
campinas,Campinas,Jardim Tamoio,apartamento,venda,5598.9,5382.8,5833.3,6,,setembro/2026
campinas,Campinas,Jardim Uruguai,apartamento,venda,4829.9,4125.1,5251.8,18,,setembro/2026
campinas,Campinas,Loteamento Center Santa Genebra,apartamento,venda,8157.9,7697.4,9073.0,21,,setembro/2026
campinas,Campinas,Loteamento Country Ville,apartamento,venda,3585.0,3346.2,3982.1,30,,setembro/2026
campinas,Campinas,Loteamento Parque das Águas,apartamento,venda,5804.9,5271.9,6155.9,6,,setembro/2026
campinas,Campinas,Loteamento Parque São Martinho,apartamento,venda,5408.2,4895.8,6976.7,25,7.39,setembro/2026
campinas,Campinas,Loteamento Parque São Martinho,apartamento,aluguel,33.3,28.6,62.1,5,7.39,setembro/2026
campinas,Campinas,Loteamento Residencial Parque dos Cantos,apartamento,venda,6219.2,5363.7,6495.9,6,,setembro/2026
campinas,Campinas,Loteamento Residencial Vila Bella,apartamento,venda,10000.0,8806.0,11666.7,29,,setembro/2026
campinas,Campinas,Loteamento Residencial Vila Bella Dom Pedro,apartamento,venda,11486.5,10547.9,12375.7,9,7.3,setembro/2026
campinas,Campinas,Loteamento Residencial Vila Bella Dom Pedro,apartamento,aluguel,69.9,61.6,74.6,5,7.3,setembro/2026
campinas,Campinas,Mansões Santo Antônio,apartamento,venda,9896.6,8349.2,11862.9,140,6.12,setembro/2026
campinas,Campinas,Mansões Santo Antônio,apartamento,aluguel,50.5,41.7,61.3,74,6.12,setembro/2026
campinas,Campinas,Notre Dame,apartamento,venda,8686.1,7847.8,9671.5,9,9.31,setembro/2026
campinas,Campinas,Notre Dame,apartamento,aluguel,67.4,58.6,68.5,7,9.31,setembro/2026
campinas,Campinas,Nova Campinas,apartamento,venda,14559.6,12302.3,17029.1,96,8.24,setembro/2026
campinas,Campinas,Nova Campinas,apartamento,aluguel,100.0,84.3,112.6,41,8.24,setembro/2026
campinas,Campinas,Parque Brasília,apartamento,venda,7725.8,6195.1,8701.3,33,4.58,setembro/2026
campinas,Campinas,Parque Brasília,apartamento,aluguel,29.5,27.5,35.0,14,4.58,setembro/2026
campinas,Campinas,Parque Camélias,apartamento,venda,4661.0,4491.2,5070.2,5,,setembro/2026
campinas,Campinas,Parque da Hípica,apartamento,venda,10060.2,8484.7,11505.5,21,,setembro/2026
campinas,Campinas,Parque das Cachoeiras,apartamento,venda,5454.5,5210.5,6154.8,7,,setembro/2026
campinas,Campinas,Parque das Constelações,apartamento,venda,4791.7,4444.4,5000.0,5,,setembro/2026
campinas,Campinas,Parque das Flores,apartamento,venda,10690.2,9372.1,12135.6,26,,setembro/2026
campinas,Campinas,Parque Dom Pedro II,apartamento,venda,4165.7,3696.0,4898.5,6,,setembro/2026
campinas,Campinas,Parque Fazendinha,apartamento,venda,5459.4,5354.2,5686.1,11,7.72,setembro/2026
campinas,Campinas,Parque Fazendinha,apartamento,aluguel,35.1,31.9,37.0,6,7.72,setembro/2026
campinas,Campinas,Parque Industrial,apartamento,venda,7965.9,7045.6,9887.6,50,9.32,setembro/2026
campinas,Campinas,Parque Industrial,apartamento,aluguel,61.9,49.5,69.3,30,9.32,setembro/2026
campinas,Campinas,Parque Itália,apartamento,venda,6195.7,5289.0,9839.6,51,7.82,setembro/2026
campinas,Campinas,Parque Itália,apartamento,aluguel,40.4,34.1,47.4,15,7.82,setembro/2026
campinas,Campinas,Parque Maria Helena,apartamento,venda,4693.9,4631.7,4944.4,11,,setembro/2026
